,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Mapping - ArchivesSpace Resource record SECTION,Resource Identifying Information,Resource Identifying Information,Resource Identifying Information,Archival Object Context Information,Archival Object Basic Information,Archival Object Basic Information,Archival Object Basic Information,Archival Object Basic Information,Archival Object Basic Information,Archival Object Basic Information,Archival Object Basic Information,Archival Object Basic Information,Language,Language,Language,Language,Language,Language,Language,Language,Language,Language,Language,Language,Language,Language,Language,Language,Dates,Dates,Dates,Dates,Dates,Dates,Dates (2),Dates (2),Dates (2),Dates(2),Dates (2),Dates (2),Dates (3),Dates (3),Dates (3),Dates(3),Dates (3),Dates (3),Dates (4),Dates (4),Dates (4),Dates(4),Dates (4),Dates (4),Dates (5),Dates (5),Dates (5),Dates(5),Dates 53),Dates (5),Extent information,Extent information,Extent information,Extent information,Extent information,Extent information,Extent information,Extent information,Extent information,Extent information,Extent information,Extent information,Container information,Container information,Container information,Container information,Container information,Container information,Container information,Container information,Container information,Container information,Container information,Container information,Container information,Container information,Container information,Container information,Digital Object,Digital Object,Digital Object,Digital Object,Digital Object,Digital Object,Digital Object,Agent Links,Agent Links,Agent Links,Agent Links,Agent Links,Agent Links,Agent Links,Agent Links,Agent Links,Agent Links,Agent Links,Agent Links,Agent Links,Agent Links,Agent Links,Agent Links,Agent Links,Agent Links,Agent Links,Agent Links,Agent Links,Agent Links,Agent Links,Agent Links,Agent Links,Agent Links,Agent Links,Agent Links,Agent Links,Agent Links,Agent Links,Agent Links,Agent Links,Agent Links,Agent Links,Agent Links,Agent Links,Agent Links,Agent Links,Agent Links,Subjects,Subjects,Subjects,Subjects,Subjects,Subjects,Subjects,Subjects,Subjects,Subjects,Subjects,Subjects,Subjects,Subjects,Subjects,Subjects,Subjects,Subjects,Subjects,Subjects,Subjects,Subjects,Subjects,Subjects,Notes,Notes,Notes,Notes,Notes,Notes,Notes,Notes,Notes,Notes,Notes,Notes,Notes,Notes,Notes,Notes,Notes,Notes,Notes,Notes,Notes,Notes,Notes,Notes,Notes,Notes,Notes,Notes,Notes,Notes,Notes,Notes,Notes,Notes,Notes,Notes,Notes,Notes,Notes,Notes,Notes,Notes,Notes,Notes,Notes,Notes,Notes,Notes,Notes,Notes,Notes,Notes,Notes,Notes,
,,mt839rq8746,,gr171dd8267,"Official Commission Transcript, Ludwig OLDACH, Gestapo, 10 June 1946",H-5207,3,Item,,1,,,,,,,,,,,,,,,,,,,creation,1946-06-10,,single,1946-06-10,inferred,,,,,,,,,,,,,,,,,,,,,,,,,,1,item(s),41 pages,Folders,,,,,,,,text,box,27,,,,,,,,,,,,,,,,,https://purl.stanford.edu/gr171dd8267,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,85054365,German language,function,lcsh,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"PRELIMINARY NOTES TO OFFICIAL TRANSCRIPT OF THE COMMISSIONS: The following items relate to testimony heard before the Commissions, grouped according to name of witness and organizations (For English text of Commission Transcripts, see Box 8, Items H-908 through H-1095.)",1,,,,,,,,,,,pp. 678-716,1,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,
,,mt839rq8746,,xw658jv7265,"Official Commission Transcript, Otto SOMANN, Gestapo (10) 27 May 1946",H-5208,3,Item,,1,,,,,,,,,,,,,,,,,,,creation,1946-05-27,,single,1946-05-27,inferred,,,,,,,,,,,,,,,,,,,,,,,,,,1,item(s),14 pages,Folders,,,,,,,,text,box,27,,,,,,,,,,,,,,,,,https://purl.stanford.edu/xw658jv7265,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,85054365,German language,function,lcsh,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"PRELIMINARY NOTES TO OFFICIAL TRANSCRIPT OF THE COMMISSIONS: The following items relate to testimony heard before the Commissions, grouped according to name of witness and organizations (For English text of Commission Transcripts, see Box 8, Items H-908 through H-1095.)",1,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,
,,mt839rq8746,,nq253fc7247,"Official Commission Transcript, Otto SOMANN, Gestapo, 24 May 1946 (Witness Naujocks), 27 May 1946 (Witness Somann), 5 July 1946 (Witness Best)",H-5209,3,Item,,1,,,,,,,,,,,,,,,,,,,creation,1946-05-24,,single,1946-05-24,inferred,creation,1946-05-27,,single,,inferred,creation,1946-07-05,,single,,inferred,,,,,,,,,,,,,,1,item(s),55 pages,Folders,,,,,,,,text,box,27,,,,,,,,,,,,,,,,,https://purl.stanford.edu/nq253fc7247,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,85054365,German language,function,lcsh,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"PRELIMINARY NOTES TO OFFICIAL TRANSCRIPT OF THE COMMISSIONS: The following items relate to testimony heard before the Commissions, grouped according to name of witness and organizations (For English text of Commission Transcripts, see Box 8, Items H-908 through H-1095.)",1,,,,,,,,,,,"24 May 1946, pp. 165-192, 27 May 1946 pp. 232-243, 5 July 1946 pp. 1912-1924",1,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,
,,mt839rq8746,,kd864sx0142,"Official Commission Transcript, Franz STRAUB, Gestapo (11) 17, 20 & 21 June 1946",H-5210,3,Item,,1,,,,,,,,,,,,,,,,,,,creation,1946-06-17,,single,1946-06-17,inferred,creation,1946-06-20,,single,,inferred,creation,1946-06-21,,single,,inferred,,,,,,,,,,,,,,1,item(s),77 pages,Folders,,,,,,,,text,box,27,,,,,,,,,,,,,,,,,https://purl.stanford.edu/kd864sx0142,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,85054365,German language,function,lcsh,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"PRELIMINARY NOTES TO OFFICIAL TRANSCRIPT OF THE COMMISSIONS: The following items relate to testimony heard before the Commissions, grouped according to name of witness and organizations (For English text of Commission Transcripts, see Box 8, Items H-908 through H-1095.)",1,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,
,,mt839rq8746,,rt788xj0864,"Official Commission Transcript, Hans TESMER, Gestapo (12) 28 June 1946",H-5211,3,Item,,1,,,,,,,,,,,,,,,,,,,creation,1946-06-28,,single,1946-06-28,inferred,,,,,,,,,,,,,,,,,,,,,,,,,,1,item(s),27 pages,Folders,,,,,,,,text,box,27,,,,,,,,,,,,,,,,,https://purl.stanford.edu/rt788xj0864,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,85054365,German language,function,lcsh,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"PRELIMINARY NOTES TO OFFICIAL TRANSCRIPT OF THE COMMISSIONS: The following items relate to testimony heard before the Commissions, grouped according to name of witness and organizations (For English text of Commission Transcripts, see Box 8, Items H-908 through H-1095.)",1,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,
,,mt839rq8746,,my839jm1843,"Official Commission Transcript, Heinrich VITZDAMM, Gestapo (13) 4 June 1946",H-5212,3,Item,,1,,,,,,,,,,,,,,,,,,,creation,1946-06-04,,single,1946-06-04,inferred,,,,,,,,,,,,,,,,,,,,,,,,,,1,item(s),29 pages,Folders,,,,,,,,text,box,27,,,,,,,,,,,,,,,,,https://purl.stanford.edu/my839jm1843,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,85054365,German language,function,lcsh,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"PRELIMINARY NOTES TO OFFICIAL TRANSCRIPT OF THE COMMISSIONS: The following items relate to testimony heard before the Commissions, grouped according to name of witness and organizations (For English text of Commission Transcripts, see Box 8, Items H-908 through H-1095.)",1,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,
,,mt839rq8746,,bj466qm0875,"Official Commission Transcript, Gestapo Affidavits 45-85, 27 July 1946",H-5213,3,Item,,1,,,,,,,,,,,,,,,,,,,creation,1946-07-27,,single,1946-07-27,inferred,,,,,,,,,,,,,,,,,,,,,,,,,,1,item(s),24 pages,Folders,,,,,,,,text,box,27,,,,,,,,,,,,,,,,,https://purl.stanford.edu/bj466qm0875,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,85054365,German language,function,lcsh,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"PRELIMINARY NOTES TO OFFICIAL TRANSCRIPT OF THE COMMISSIONS: The following items relate to testimony heard before the Commissions, grouped according to name of witness and organizations (For English text of Commission Transcripts, see Box 8, Items H-908 through H-1095.)",1,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,
,,mt839rq8746,,qh655cb8113,"Official Commission Transcript, Gestapo Affidavits 86-91, 3 August 1946",H-5214,3,Item,,1,,,,,,,,,,,,,,,,,,,creation,1946-08-03,,single,1946-08-03,inferred,,,,,,,,,,,,,,,,,,,,,,,,,,1,item(s),7 pages,Folders,,,,,,,,text,box,27,,,,,,,,,,,,,,,,,https://purl.stanford.edu/qh655cb8113,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,85054365,German language,function,lcsh,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"PRELIMINARY NOTES TO OFFICIAL TRANSCRIPT OF THE COMMISSIONS: The following items relate to testimony heard before the Commissions, grouped according to name of witness and organizations (For English text of Commission Transcripts, see Box 8, Items H-908 through H-1095.)",1,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,
,,mt839rq8746,,kk112yc5989,"Official Commission Transcript, Bruno BIEDERMANN, Political Leaders (1) 27 June 1946, 28 June 1946",H-5215,3,Item,,1,,,,,,,,,,,,,,,,,,,creation,1946-06-27,,single,1946-06-27,inferred,creation,1946-06-28,,single,,inferred,,,,,,,,,,,,,,,,,,,,1,item(s),29 pages,Folders,,,,,,,,text,box,27,,,,,,,,,,,,,,,,,https://purl.stanford.edu/kk112yc5989,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,85054365,German language,function,lcsh,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"PRELIMINARY NOTES TO OFFICIAL TRANSCRIPT OF THE COMMISSIONS: The following items relate to testimony heard before the Commissions, grouped according to name of witness and organizations (For English text of Commission Transcripts, see Box 8, Items H-908 through H-1095.)",1,,,,,,,,,,,"27 June 1946, pp. 2008-2030, 28 June 1946 pp. 1925-1927",1,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,
,,mt839rq8746,,th881rp9078,"Official Commission Transcript, Karl CHUDOBA, Political Leaders (2) 26 June 1946, 27 June 1946",H-5216,3,Item,,1,,,,,,,,,,,,,,,,,,,creation,1946-06-26,,single,1946-06-26,inferred,creation,1946-06-27,,single,,inferred,,,,,,,,,,,,,,,,,,,,1,item(s),25 pages,Folders,,,,,,,,text,box,27,,,,,,,,,,,,,,,,,https://purl.stanford.edu/th881rp9078,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,85054365,German language,function,lcsh,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"PRELIMINARY NOTES TO OFFICIAL TRANSCRIPT OF THE COMMISSIONS: The following items relate to testimony heard before the Commissions, grouped according to name of witness and organizations (For English text of Commission Transcripts, see Box 8, Items H-908 through H-1095.)",1,,,,,,,,,,,"26 June 1946, pp. 2031-2047, 27 June 1946 pp. 1834-1839",1,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,
,,mt839rq8746,,vz632wd0096,"Official Commission Transcript, Karl ENGELBERT, Political Leaders (3) 17 June 1946, 19 June 1946",H-5217,3,Item,,1,,,,,,,,,,,,,,,,,,,creation,1946-06-17,,single,1946-06-17,inferred,creation,1946-06-19,,single,,inferred,,,,,,,,,,,,,,,,,,,,1,item(s),28 pages,Folders,,,,,,,,text,box,27,,,,,,,,,,,,,,,,,https://purl.stanford.edu/vz632wd0096,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,85054365,German language,function,lcsh,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"PRELIMINARY NOTES TO OFFICIAL TRANSCRIPT OF THE COMMISSIONS: The following items relate to testimony heard before the Commissions, grouped according to name of witness and organizations (For English text of Commission Transcripts, see Box 8, Items H-908 through H-1095.)",1,,,,,,,,,,,"17 June 1946 pp. 978-997, 19 June 1946 pp. 998-1003",1,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,
,,mt839rq8746,,ck139bq8553,"Official Commission Transcript, Albert HOFFMANN, Political Leaders (4) 2 July 1946, 3 July 1946",H-5218,3,Item,,1,,,,,,,,,,,,,,,,,,,creation,1946-07-02,,single,1946-07-02,inferred,creation,1946-07-03,,single,,inferred,,,,,,,,,,,,,,,,,,,,1,item(s),61 pages,Folders,,,,,,,,text,box,27,,,,,,,,,,,,,,,,,https://purl.stanford.edu/ck139bq8553,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,85054365,German language,function,lcsh,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"PRELIMINARY NOTES TO OFFICIAL TRANSCRIPT OF THE COMMISSIONS: The following items relate to testimony heard before the Commissions, grouped according to name of witness and organizations (For English text of Commission Transcripts, see Box 8, Items H-908 through H-1095.)",1,,,,,,,,,,,"2 July 1946 pp. 1658-1660, 2 July 1946 pp. 2275-2287, 3 July 1946 pp. 2366-2408",1,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,
,,mt839rq8746,,yx575jh7677,"Official Commission Transcript, Paul KOPPE, Leadership Corps (5) 17 June 1946",H-5219,3,Item,,1,,,,,,,,,,,,,,,,,,,creation,1946-06-17,,single,1946-06-17,inferred,,,,,,,,,,,,,,,,,,,,,,,,,,1,item(s),22 pages,Folders,,,,,,,,text,box,27,,,,,,,,,,,,,,,,,https://purl.stanford.edu/yx575jh7677,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,85054365,German language,function,lcsh,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"PRELIMINARY NOTES TO OFFICIAL TRANSCRIPT OF THE COMMISSIONS: The following items relate to testimony heard before the Commissions, grouped according to name of witness and organizations (For English text of Commission Transcripts, see Box 8, Items H-908 through H-1095.)",1,,,,,,,,,,,pp. 958-977,1,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,
,,mt839rq8746,,bq532xh5670,"Official Commission Transcript, Richard MUELLER, Political Leaders (6) 1 July 1946, 2 July 1946",H-5220,3,Item,,1,,,,,,,,,,,,,,,,,,,creation,1946-07-01,,single,1946-07-01,inferred,creation,1946-07-02,,single,,inferred,,,,,,,,,,,,,,,,,,,,1,item(s),43 pages,Folders,,,,,,,,text,box,27,,,,,,,,,,,,,,,,,https://purl.stanford.edu/bq532xh5670,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,85054365,German language,function,lcsh,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"PRELIMINARY NOTES TO OFFICIAL TRANSCRIPT OF THE COMMISSIONS: The following items relate to testimony heard before the Commissions, grouped according to name of witness and organizations (For English text of Commission Transcripts, see Box 8, Items H-908 through H-1095.)",1,,,,,,,,,,,"1 July 1946 pp. 1613-1644, 2 July 1946 pp. 1868-1875",1,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,
,,mt839rq8746,,nc225jf1915,"Official Commission Transcript, Johann A. MOHR, Political Leaders (7) 20 June 1946, 3 July 1946",H-5221,3,Item,,1,,,,,,,,,,,,,,,,,,,creation,1946-06-20,,single,1946-06-20,inferred,creation,1946-07-03,,single,,inferred,,,,,,,,,,,,,,,,,,,,1,item(s),56 pages,Folders,,,,,,,,text,box,27,,,,,,,,,,,,,,,,,https://purl.stanford.edu/nc225jf1915,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,85054365,German language,function,lcsh,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"PRELIMINARY NOTES TO OFFICIAL TRANSCRIPT OF THE COMMISSIONS: The following items relate to testimony heard before the Commissions, grouped according to name of witness and organizations (For English text of Commission Transcripts, see Box 8, Items H-908 through H-1095.)",1,,,,,,,,,,,"20 June 1946 pp. 1288-1293, 20 June 1946 pp. 1294-1317, 3 July 1946 pp. 2423-2433 (in duplicate) and one loose sheet",1,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,
,,mt839rq8746,,ty119dc0020,"Official Commission Transcript, Eduard W.M. WENDEBORN, Political Leaders (8) 4 June 1946, 5 June 1946",H-5222,3,Item,,1,,,,,,,,,,,,,,,,,,,creation,1946-06-04,,single,1946-06-04,inferred,creation,1946-06-05,,single,,inferred,,,,,,,,,,,,,,,,,,,,1,item(s),76 pages,Folders,,,,,,,,text,box,27,,,,,,,,,,,,,,,,,https://purl.stanford.edu/ty119dc0020,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,85054365,German language,function,lcsh,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"PRELIMINARY NOTES TO OFFICIAL TRANSCRIPT OF THE COMMISSIONS: The following items relate to testimony heard before the Commissions, grouped according to name of witness and organizations (For English text of Commission Transcripts, see Box 8, Items H-908 through H-1095.)",1,,,,,,,,,,,"4 June 1946 pp. 521-535, 5 June 1946 pp. 620-677",1,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,
,,mt839rq8746,,kb793bx2412,"Official Commission Transcript, Von ROEDERN, Political Leaders (9) 1 July 1946, 2 July 1946",H-5223,3,Item,,1,,,,,,,,,,,,,,,,,,,creation,1946-07-01,,single,1946-07-01,inferred,creation,1946-07-02,,single,,inferred,,,,,,,,,,,,,,,,,,,,1,item(s),41 pages,Folders,,,,,,,,text,box,27,,,,,,,,,,,,,,,,,https://purl.stanford.edu/kb793bx2412,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,85054365,German language,function,lcsh,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"PRELIMINARY NOTES TO OFFICIAL TRANSCRIPT OF THE COMMISSIONS: The following items relate to testimony heard before the Commissions, grouped according to name of witness and organizations (For English text of Commission Transcripts, see Box 8, Items H-908 through H-1095.)",1,,,,,,,,,,,"1 July 1946 pp. 1887-1899, 2 July 1946 pp. 2313-2338",1,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,
,,mt839rq8746,,py230sy3184,"Official Commission Transcript, Ewald SCHLIEKER, Political Leaders (10) 7 June 1946",H-5224,3,Item,,1,,,,,,,,,,,,,,,,,,,creation,1946-06-07,,single,1946-06-07,inferred,,,,,,,,,,,,,,,,,,,,,,,,,,1,item(s),37 pages,Folders,,,,,,,,text,box,27,,,,,,,,,,,,,,,,,https://purl.stanford.edu/py230sy3184,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,85054365,German language,function,lcsh,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"PRELIMINARY NOTES TO OFFICIAL TRANSCRIPT OF THE COMMISSIONS: The following items relate to testimony heard before the Commissions, grouped according to name of witness and organizations (For English text of Commission Transcripts, see Box 8, Items H-908 through H-1095.)",1,,,,,,,,,,,pp. 577-611,1,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,
,,mt839rq8746,,yd684fr7463,"Official Commission Transcript, Hans SCHNEIDER, Political Leaders (11) 19 June 1946",H-5225,3,Item,,1,,,,,,,,,,,,,,,,,,,creation,1946-06-19,,single,1946-06-19,inferred,,,,,,,,,,,,,,,,,,,,,,,,,,1,item(s),29 pages,Folders,,,,,,,,text,box,27,,,,,,,,,,,,,,,,,https://purl.stanford.edu/yd684fr7463,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,85054365,German language,function,lcsh,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"PRELIMINARY NOTES TO OFFICIAL TRANSCRIPT OF THE COMMISSIONS: The following items relate to testimony heard before the Commissions, grouped according to name of witness and organizations (For English text of Commission Transcripts, see Box 8, Items H-908 through H-1095.)",1,,,,,,,,,,,pp. 1208-1234,1,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,
,,mt839rq8746,,zr200bp0654,"Official Commission Transcript, Anton SCHUELLER, Political Leaders (12) 14 June 1946, 17 June 1946",H-5226,3,Item,,1,,,,,,,,,,,,,,,,,,,creation,1946-06-14,,single,1946-06-14,inferred,creation,1946-06-17,,single,,inferred,,,,,,,,,,,,,,,,,,,,1,item(s),19 pages,Folders,,,,,,,,text,box,27,,,,,,,,,,,,,,,,,https://purl.stanford.edu/zr200bp0654,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,85054365,German language,function,lcsh,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"PRELIMINARY NOTES TO OFFICIAL TRANSCRIPT OF THE COMMISSIONS: The following items relate to testimony heard before the Commissions, grouped according to name of witness and organizations (For English text of Commission Transcripts, see Box 8, Items H-908 through H-1095.)",1,,,,,,,,,,,"14 June 1946 pp. 1004-1013, 17 June 1946 pp. 1201-1207",1,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,
,,mt839rq8746,,ch686tn6734,"Official Commission Transcript, Erna WESTERNACHER, Political Leaders (13) 26 June 1946, 27 June 1946",H-5227,3,Item,,1,,,,,,,,,,,,,,,,,,,creation,1946-06-26,,single,1946-06-26,inferred,creation,1946-06-27,,single,,inferred,,,,,,,,,,,,,,,,,,,,1,item(s),9 pages,Folders,,,,,,,,text,box,27,,,,,,,,,,,,,,,,,https://purl.stanford.edu/ch686tn6734,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,85054365,German language,function,lcsh,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"PRELIMINARY NOTES TO OFFICIAL TRANSCRIPT OF THE COMMISSIONS: The following items relate to testimony heard before the Commissions, grouped according to name of witness and organizations (For English text of Commission Transcripts, see Box 8, Items H-908 through H-1095.)",1,,,,,,,,,,,"26 June 1946 pp. 1728-1733, 27 June 1946 pp. 1724",1,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,
,,mt839rq8746,,qj580sq1222,"Official Commission Transcript, Paul WOLF, Political Leaders (14) 28 June 1946",H-5228,3,Item,,1,,,,,,,,,,,,,,,,,,,creation,1946-06-28,,single,1946-06-28,inferred,,,,,,,,,,,,,,,,,,,,,,,,,,1,item(s),18 pages,Folders,,,,,,,,text,box,27,,,,,,,,,,,,,,,,,https://purl.stanford.edu/qj580sq1222,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,85054365,German language,function,lcsh,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"PRELIMINARY NOTES TO OFFICIAL TRANSCRIPT OF THE COMMISSIONS: The following items relate to testimony heard before the Commissions, grouped according to name of witness and organizations (For English text of Commission Transcripts, see Box 8, Items H-908 through H-1095.)",1,,,,,,,,,,,pp. 2154-2168 and one loose sheet,1,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,
,,mt839rq8746,,pb545sm7593,"Official Commission Transcript, Theo HUPFAUER, Political Leaders (15) 11 July 1946",H-5229,3,Item,,1,,,,,,,,,,,,,,,,,,,creation,1946-07-11,,single,1946-07-11,inferred,,,,,,,,,,,,,,,,,,,,,,,,,,1,item(s),37 pages,Folders,,,,,,,,text,box,27,,,,,,,,,,,,,,,,,https://purl.stanford.edu/pb545sm7593,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,85054365,German language,function,lcsh,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"PRELIMINARY NOTES TO OFFICIAL TRANSCRIPT OF THE COMMISSIONS: The following items relate to testimony heard before the Commissions, grouped according to name of witness and organizations (For English text of Commission Transcripts, see Box 8, Items H-908 through H-1095.)",1,,,,,,,,,,,pp. 3081-3115,1,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,
,,mt839rq8746,,nh845yr1038,"Official Commission Transcript, Ernst HIRT, Political Leaders (16) 13 June 1946, 14 June 1946",H-5230,3,Item,,1,,,,,,,,,,,,,,,,,,,creation,1946-06-13,,single,1946-06-13,inferred,creation,1946-06-14,,single,,inferred,,,,,,,,,,,,,,,,,,,,1,item(s),53 pages,Folders,,,,,,,,text,box,27,,,,,,,,,,,,,,,,,https://purl.stanford.edu/nh845yr1038,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,85054365,German language,function,lcsh,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"PRELIMINARY NOTES TO OFFICIAL TRANSCRIPT OF THE COMMISSIONS: The following items relate to testimony heard before the Commissions, grouped according to name of witness and organizations (For English text of Commission Transcripts, see Box 8, Items H-908 through H-1095.)",1,,,,,,,,,,,"13 June 1946 pp. 807-818, 14 June 1946 pp. 919-957",1,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,
,,mt839rq8746,,vy448hs6615,"Official Commission Transcript, Karl KAUFFMANN, Political Leaders (17) 16 July 1946",H-5231,3,Item,,1,,,,,,,,,,,,,,,,,,,creation,1946-07-16,,single,1946-07-16,inferred,,,,,,,,,,,,,,,,,,,,,,,,,,1,item(s),22 pages,Folders,,,,,,,,text,box,27,,,,,,,,,,,,,,,,,https://purl.stanford.edu/vy448hs6615,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,85054365,German language,function,lcsh,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"PRELIMINARY NOTES TO OFFICIAL TRANSCRIPT OF THE COMMISSIONS: The following items relate to testimony heard before the Commissions, grouped according to name of witness and organizations (For English text of Commission Transcripts, see Box 8, Items H-908 through H-1095.)",1,,,,,,,,,,,pp. 2752-2770,1,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,
,,mt839rq8746,,xy512gm0453,"Official Commission Transcript, Hans WEGSCHEIDER, Political Leaders (18) 15 July 1946, 16 July 1946",H-5232,3,Item,,1,,,,,,,,,,,,,,,,,,,creation,1946-07-15,,single,1946-07-15,inferred,creation,1946-07-16,,single,,inferred,,,,,,,,,,,,,,,,,,,,1,item(s),26 pages,Folders,,,,,,,,text,box,27,,,,,,,,,,,,,,,,,https://purl.stanford.edu/xy512gm0453,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,85054365,German language,function,lcsh,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"PRELIMINARY NOTES TO OFFICIAL TRANSCRIPT OF THE COMMISSIONS: The following items relate to testimony heard before the Commissions, grouped according to name of witness and organizations (For English text of Commission Transcripts, see Box 8, Items H-908 through H-1095.)",1,,,,,,,,,,,"15 July 1946 pp. 2895-2901, 16 July 1946 pp. 2795-2810",1,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,
